12-03-2017,54.2,
13-03-2017,51.68,
14-03-2017,54.83,
15-03-2017,56.7,
16-03-2017,58.35,
17-03-2017,58.73,
18-03-2017,58.22,
19-03-2017,56.98,
20-03-2017,59.35,
21-03-2017,60.82,
22-03-2017,61.66,
23-03-2017,62.09,
24-03-2017,63.6,
25-03-2017,63.13,
26-03-2017,61.77,
27-03-2017,61.59,
01-04-2017,61.14,
02-04-2017,58.74,
03-04-2017,60.23,
04-04-2017,60.54,
05-04-2017,58.77,
06-04-2017,59.2,
07-04-2017,60.97,
08-04-2017,60.12,
09-04-2017,57.77,
10-04-2017,58.66,
11-04-2017,60.32,
12-04-2017,61.27,
13-04-2017,62.85,
14-04-2017,62.1,
15-04-2017,60.91,
16-04-2017,57.98,
17-04-2017,59.14,
18-04-2017,60.77,
19-04-2017,60.01,
20-04-2017,58.85,
21-04-2017,59.26,
22-04-2017,57.24,
23-04-2017,55.54,
24-04-2017,57.11,
25-04-2017,59.55,
26-04-2017,60.23,
27-04-2017,60.78,
28-04-2017,61.64,
29-04-2017,60.9,
30-04-2017,58.53,
01-05-2017,57.14,
02-05-2017,60.75,
03-05-2017,61.97,
04-05-2017,62.71,
05-05-2017,63.37,
06-05-2017,63.26,
07-05-2017,59.05,
08-05-2017,61.61,
09-05-2017,59.16,
10-05-2017,59.85,
11-05-2017,61.51,
12-05-2017,62.41,
13-05-2017,61.87,
14-05-2017,58.57,
15-05-2017,59.08,
16-05-2017,59.42,
17-05-2017,58.56,
18-05-2017,58.9,
19-05-2017,57.52,
20-05-2017,57.32,
21-05-2017,55.05,
22-05-2017,56.53,
23-05-2017,58.76,
24-05-2017,59.61,
25-05-2017,60.18,
26-05-2017,57.78,
27-05-2017,54.04,
28-05-2017,51.81,
29-05-2017,50.71,
30-05-2017,53.21,
31-05-2017,53.78,
01-06-2017,55.02,
02-06-2017,56.96,
03-06-2017,56.53,
04-06-2017,53.95,
05-06-2017,55.71,
06-06-2017,54.95,
07-06-2017,52.37,
08-06-2017,53.19,
09-06-2017,52.96,
10-06-2017,52.05,
11-06-2017,49.74,
12-06-2017,52.75,
13-06-2017,54.26,
14-06-2017,55.3,
15-06-2017,54.79,
16-06-2017,53.4,
17-06-2017,54.4,
18-06-2017,53.75,
19-06-2017,52.98,
20-06-2017,50.46,
21-06-2017,50.65,
22-06-2017,51.42,
23-06-2017,52.06,
24-06-2017,51.97,
25-06-2017,51,
26-06-2017,51.98,
27-06-2017,51.98,
28-06-2017,48.9,
29-06-2017,45.61,
30-06-2017,45.77,
01-07-2017,45.19,
02-07-2017,43.03,
03-07-2017,45.52,
04-07-2017,46.13,
05-07-2017,47.01,
06-07-2017,47.96,
07-07-2017,50.72,
08-07-2017,52.98,
09-07-2017,52.41,
10-07-2017,52.5,
11-07-2017,50.63,
12-07-2017,49.88,
13-07-2017,50.09,
14-07-2017,50.01,
15-07-2017,50.28,
16-07-2017,49.93,
17-07-2017,51.04,
18-07-2017,52.48,
19-07-2017,52.87,
20-07-2017,51.26,
21-07-2017,51.04,
